VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee,cbd_congestion_fee
1,2025-08-05 09:07:29,2025-08-05 10:38:45,1,17.4,99,N,122,170,1,44.5,0.0,0.5,0.0,6.94,0.0,51.94,0.0,0.0,0.0
2,2025-08-05 09:12:20,2025-08-05 09:58:20,1,8.65,1,N,144,41,1,48.5,0.0,0.5,13.31,0.0,1.0,66.56,2.5,0.0,0.75
2,2025-08-05 09:14:53,2025-08-05 09:46:32,1,3.8,1,N,24,161,1,28.9,0.0,0.5,6.73,0.0,1.0,40.38,2.5,0.0,0.75
2,2025-08-05 09:29:39,2025-08-05 09:39:18,2,1.77,1,N,263,239,2,11.4,0.0,0.5,0.0,0.0,1.0,15.4,2.5,0.0,0.0
2,2025-08-05 09:38:57,2025-08-05 09:52:21,1,1.7,1,N,140,236,1,12.8,0.0,0.5,2.5,0.0,1.0,19.3,2.5,0.0,0.0
1,2025-08-05 09:48:01,2025-08-05 10:19:21,1,1.8,99,N,48,170,1,19.5,0.0,0.5,0.0,0.0,0.0,20.0,0.0,0.0,0.0
2,2025-08-05 09:52:48,2025-08-05 09:59:28,1,0.7,1,N,140,262,2,7.9,0.0,0.5,0.0,0.0,1.0,11.9,2.5,0.0,0.0
1,2025-08-05 09:57:30,2025-08-05 10:30:07,1,3.7,99,N,74,263,1,18.5,0.0,0.5,0.0,0.0,0.0,19.0,0.0,0.0,0.0
2,2025-08-05 10:01:28,2025-08-05 10:09:46,1,1.14,1,N,239,237,1,9.3,0.0,0.5,2.66,0.0,1.0,15.96,2.5,0.0,0.0
2,2025-08-05 10:12:12,2025-08-05 10:39:05,2,2.51,1,N,162,90,1,22.6,0.0,0.5,5.47,0.0,1.0,32.82,2.5,0.0,0.75
2,2025-08-05 10:15:48,2025-08-05 10:21:14,1,2.74,1,N,140,137,1,12.1,0.0,0.5,3.37,0.0,1.0,20.22,2.5,0.0,0.75
2,2025-08-05 10:19:03,2025-08-05 10:26:46,1,1.31,1,N,151,142,1,10.0,0.0,0.5,1.0,0.0,1.0,15.0,2.5,0.0,0.0
2,2025-08-05 10:38:57,2025-08-05 10:42:50,1,0.45,1,N,161,163,1,5.8,0.0,0.5,1.58,0.0,1.0,12.13,2.5,0.0,0.75
2,2025-08-05 10:43:01,2025-08-05 10:51:52,1,1.65,1,N,43,239,1,10.7,0.0,0.5,3.67,0.0,1.0,18.37,2.5,0.0,0.0
2,2025-08-05 10:46:06,2025-08-05 10:46:14,1,0.01,5,N,132,132,1,90.0,0.0,0.0,18.2,0.0,1.0,110.95,0.0,1.75,0.0
1,2025-08-05 10:52:50,2025-08-05 11:08:44,3,2.9,1,N,231,68,1,17.0,3.25,0.5,4.35,0.0,1.0,26.1,2.5,0.0,0.75
1,2025-08-05 10:55:13,2025-08-05 11:07:00,1,1.6,1,N,236,239,1,12.1,2.5,0.5,4.85,0.0,1.0,20.95,2.5,0.0,0.0
2,2025-08-05 11:02:04,2025-08-05 11:17:29,1,2.35,1,N,161,68,2,14.9,0.0,0.5,0.0,0.0,1.0,19.65,2.5,0.0,0.75
2,2025-08-05 11:03:40,2025-08-05 11:09:22,1,0.86,1,N,236,237,1,7.9,0.0,0.5,2.38,0.0,1.0,14.28,2.5,0.0,0.0
2,2025-08-05 11:07:50,2025-08-05 11:19:10,1,1.71,1,N,170,237,1,12.1,0.0,0.5,3.37,0.0,1.0,20.22,2.5,0.0,0.75
2,2025-08-05 11:10:03,2025-08-05 11:21:12,1,1.91,1,N,142,68,1,12.8,0.0,0.5,3.51,0.0,1.0,21.06,2.5,0.0,0.75
2,2025-08-05 11:12:32,2025-08-05 11:40:28,1,4.64,1,N,234,40,1,28.9,0.0,0.5,6.73,0.0,1.0,40.38,2.5,0.0,0.75
1,2025-08-05 11:14:40,2025-08-05 11:20:38,2,0.8,1,N,148,114,1,7.2,3.25,0.5,0.0,0.0,1.0,11.95,2.5,0.0,0.75
2,2025-08-05 11:15:40,2025-08-05 11:36:06,1,8.26,1,N,138,15,1,33.8,5.0,0.5,8.06,0.0,1.0,50.11,0.0,1.75,0.0
1,2025-08-05 11:23:09,2025-08-05 11:34:03,1,2.0,1,N,43,236,2,13.5,3.25,0.5,0.0,0.0,1.0,18.25,2.5,0.0,0.75
2,2025-08-05 11:23:52,2025-08-05 11:48:54,1,2.75,1,N,229,113,1,22.6,0.0,0.5,3.0,0.0,1.0,30.35,2.5,0.0,0.75
2,2025-08-05 11:28:30,2025-08-05 11:51:19,1,2.05,1,N,249,162,1,19.8,0.0,0.5,4.91,0.0,1.0,29.46,2.5,0.0,0.75
2,2025-08-05 11:37:09,2025-08-05 12:02:36,4,2.48,1,N,186,231,1,22.6,0.0,0.5,5.47,0.0,1.0,32.82,2.5,0.0,0.75
1,2025-08-05 11:42:03,2025-08-05 12:08:37,1,2.6,1,N,164,140,2,21.9,3.25,0.5,0.0,0.0,1.0,26.65,2.5,0.0,0.75
2,2025-08-05 11:48:42,2025-08-05 11:58:38,1,1.15,1,N,249,231,1,10.7,0.0,0.5,3.09,0.0,1.0,18.54,2.5,0.0,0.75
2,2025-08-05 11:56:11,2025-08-05 12:08:16,1,1.32,1,N,237,162,1,12.1,0.0,0.5,3.37,0.0,1.0,20.22,2.5,0.0,0.75
1,2025-08-05 12:05:32,2025-08-05 12:26:03,1,1.2,1,N,162,48,1,17.0,3.25,0.5,4.35,0.0,1.0,26.1,2.5,0.0,0.75
1,2025-08-05 12:09:47,2025-08-05 12:20:26,1,0.5,1,N,237,237,1,10.0,3.25,0.5,2.0,0.0,1.0,16.75,2.5,0.0,0.75
2,2025-08-05 12:11:36,2025-08-05 12:19:22,1,1.38,1,N,237,263,1,9.3,0.0,0.5,2.66,0.0,1.0,15.96,2.5,0.0,0.0
2,2025-08-05 12:11:55,2025-08-05 12:24:12,1,1.23,1,N,140,262,1,12.1,0.0,0.5,3.37,0.0,1.0,20.22,2.5,0.0,0.75
2,2025-08-05 12:30:08,2025-08-05 12:48:42,1,2.97,1,N,68,231,1,18.4,0.0,0.5,4.63,0.0,1.0,27.78,2.5,0.0,0.75
2,2025-08-05 12:30:14,2025-08-05 12:50:06,1,1.76,1,N,161,68,1,17.7,0.0,0.5,4.49,0.0,1.0,26.94,2.5,0.0,0.75
1,2025-08-05 12:31:35,2025-08-05 12:37:03,1,0.7,1,N,237,236,2,7.2,2.5,0.5,0.0,0.0,1.0,11.2,2.5,0.0,0.0
2,2025-08-05 12:37:28,2025-08-05 13:00:58,1,3.06,1,N,186,239,1,23.3,0.0,0.5,5.61,0.0,1.0,33.66,2.5,0.0,0.75
1,2025-08-05 12:53:17,2025-08-05 13:07:52,1,1.7,1,N,237,236,2,10.7,2.5,0.5,0.0,0.0,1.0,14.7,2.5,0.0,0.0
1,2025-08-05 13:02:17,2025-08-05 13:31:23,1,4.7,99,N,236,42,1,26.5,0.0,0.5,0.0,0.0,0.0,27.0,0.0,0.0,0.0
2,2025-08-05 13:04:54,2025-08-05 13:21:07,1,4.13,1,N,262,234,1,21.2,0.0,0.5,5.19,0.0,1.0,31.14,2.5,0.0,0.75
2,2025-08-05 13:05:21,2025-08-05 13:17:57,1,1.32,1,N,140,236,1,12.1,0.0,0.5,3.22,0.0,1.0,19.32,2.5,0.0,0.0
1,2025-08-05 13:09:19,2025-08-05 13:15:26,1,0.6,1,N,163,229,1,7.2,3.25,0.5,2.4,0.0,1.0,14.35,2.5,0.0,0.75
2,2025-08-05 13:10:31,2025-08-05 13:13:59,1,0.06,1,N,163,142,2,5.1,0.0,0.5,0.0,0.0,1.0,9.85,2.5,0.0,0.75
1,2025-08-05 13:15:22,2025-08-05 13:18:44,1,0.3,1,N,79,114,1,5.1,3.25,0.5,1.95,0.0,1.0,11.8,2.5,0.0,0.75
2,2025-08-05 13:18:01,2025-08-05 13:45:35,2,3.45,1,N,43,144,1,25.4,0.0,0.5,6.03,0.0,1.0,36.18,2.5,0.0,0.75
2,2025-08-05 13:34:25,2025-08-05 13:45:50,1,1.96,1,N,48,68,2,12.8,0.0,0.5,0.0,0.0,1.0,17.55,2.5,0.0,0.75
2,2025-08-05 13:37:26,2025-08-05 14:12:50,2,2.21,1,N,161,246,1,28.9,0.0,0.5,6.73,0.0,1.0,40.38,2.5,0.0,0.75
2,2025-08-05 13:49:52,2025-08-05 13:58:06,1,2.45,1,N,50,238,1,12.8,0.0,0.5,3.16,0.0,1.0,20.71,2.5,0.0,0.75
2,2025-08-05 13:50:19,2025-08-05 13:57:13,1,0.36,1,N,161,230,1,7.2,0.0,0.5,2.39,0.0,1.0,14.34,2.5,0.0,0.75
2,2025-08-05 14:03:25,2025-08-05 15:10:35,1,17.23,2,N,161,132,1,70.0,0.0,0.5,0.0,0.0,1.0,74.75,2.5,0.0,0.75
1,2025-08-05 14:10:44,2025-08-05 14:41:46,1,6.9,1,N,237,138,1,35.2,8.25,0.5,20.0,0.0,1.0,64.95,2.5,0.0,0.75
2,2025-08-05 14:11:08,2025-08-05 14:23:16,1,0.97,1,N,237,237,1,11.4,0.0,0.5,2.42,0.0,1.0,18.57,2.5,0.0,0.75
2,2025-08-05 14:14:56,2025-08-05 14:27:52,1,1.76,1,N,186,211,2,12.8,0.0,0.5,0.0,0.0,1.0,17.55,2.5,0.0,0.75
2,2025-08-05 14:24:01,2025-08-05 14:39:52,5,2.07,1,N,140,161,1,16.3,0.0,0.5,2.1,0.0,1.0,23.15,2.5,0.0,0.75
2,2025-08-05 14:24:14,2025-08-05 14:53:22,2,5.46,1,N,100,41,4,32.4,0.0,0.5,0.0,0.0,1.0,37.15,2.5,0.0,0.75
2,2025-08-05 14:37:11,2025-08-05 14:53:50,1,2.25,1,N,161,113,1,16.3,0.0,0.5,4.21,0.0,1.0,25.26,2.5,0.0,0.75
1,2025-08-05 14:39:15,2025-08-05 15:29:39,1,8.1,99,N,143,189,1,32.5,0.0,0.5,0.0,0.0,0.0,33.0,0.0,0.0,0.0
2,2025-08-05 14:39:51,2025-08-05 15:31:29,2,18.43,2,N,132,41,1,70.0,0.0,0.5,16.04,6.94,1.0,96.23,0.0,1.75,0.0
2,2025-08-05 14:40:53,2025-08-05 15:00:47,1,1.43,1,N,236,43,1,17.0,0.0,0.5,4.35,0.0,1.0,26.1,2.5,0.0,0.75
2,2025-08-05 14:41:13,2025-08-05 15:07:32,1,3.94,1,N,261,48,1,26.1,0.0,0.5,6.17,0.0,1.0,37.02,2.5,0.0,0.75
2,2025-08-05 14:43:10,2025-08-05 14:49:52,1,1.39,1,N,238,142,1,8.6,0.0,0.5,2.52,0.0,1.0,15.12,2.5,0.0,0.0
2,2025-08-05 14:53:07,2025-08-05 15:05:50,1,0.61,1,N,170,164,1,11.4,0.0,0.5,4.84,0.0,1.0,20.99,2.5,0.0,0.75
2,2025-08-05 14:56:13,2025-08-05 15:01:45,1,0.59,1,N,163,50,1,7.2,0.0,0.5,2.99,0.0,1.0,14.94,2.5,0.0,0.75
2,2025-08-05 15:16:16,2025-08-05 15:30:50,1,2.02,1,N,163,238,1,14.9,0.0,0.5,2.5,0.0,1.0,22.15,2.5,0.0,0.75
2,2025-08-05 15:17:05,2025-08-05 15:43:02,1,2.4,1,N,163,236,1,21.9,0.0,0.5,5.0,0.0,1.0,31.65,2.5,0.0,0.75
2,2025-08-05 15:17:46,2025-08-05 15:32:30,1,2.14,1,N,239,41,1,14.2,0.0,0.5,3.64,0.0,1.0,21.84,2.5,0.0,0.0
2,2025-08-05 15:30:10,2025-08-05 15:45:51,2,0.46,1,N,100,230,1,13.5,0.0,0.5,5.0,0.0,1.0,23.25,2.5,0.0,0.75
2,2025-08-05 15:33:48,2025-08-05 15:45:13,2,2.47,1,N,151,74,1,14.2,0.0,0.5,3.14,0.0,1.0,18.84,0.0,0.0,0.0
1,2025-08-05 15:37:03,2025-08-05 15:41:30,1,0.7,1,N,246,68,2,5.8,3.25,0.5,0.0,0.0,1.0,10.55,2.5,0.0,0.75
2,2025-08-05 15:48:47,2025-08-05 16:02:09,2,2.49,1,N,230,238,2,14.9,0.0,0.5,0.0,0.0,1.0,19.65,2.5,0.0,0.75
2,2025-08-05 16:01:49,2025-08-05 16:04:20,1,0.5,1,N,246,246,1,5.1,2.5,0.5,2.47,0.0,1.0,14.82,2.5,0.0,0.75
1,2025-08-05 16:03:21,2025-08-05 16:13:18,1,1.1,1,N,163,237,4,10.0,5.75,0.5,0.0,0.0,1.0,17.25,2.5,0.0,0.75
2,2025-08-05 16:10:46,2025-08-05 16:16:00,1,0.78,1,N,236,236,1,7.2,2.5,0.5,1.5,0.0,1.0,15.2,2.5,0.0,0.0
1,2025-08-05 16:10:46,2025-08-05 16:20:36,2,1.0,1,N,263,237,1,10.7,5.0,0.5,0.0,0.0,1.0,17.2,2.5,0.0,0.0
2,2025-08-05 16:12:15,2025-08-05 16:31:48,1,3.23,1,N,100,237,1,20.5,2.5,0.5,6.94,0.0,1.0,34.69,2.5,0.0,0.75
2,2025-08-05 16:14:33,2025-08-05 16:26:11,1,1.8,1,N,237,262,1,12.8,2.5,0.5,3.86,0.0,1.0,23.16,2.5,0.0,0.0
1,2025-08-05 16:15:52,2025-08-05 16:19:20,3,0.5,1,N,48,68,1,5.8,5.75,0.5,2.6,0.0,1.0,15.65,2.5,0.0,0.75
2,2025-08-05 16:17:08,2025-08-05 16:27:31,1,1.15,1,N,143,142,1,10.7,2.5,0.5,3.59,0.0,1.0,21.54,2.5,0.0,0.75
2,2025-08-05 16:17:13,2025-08-05 16:27:06,1,0.96,1,N,137,186,2,10.0,2.5,0.5,0.0,0.0,1.0,17.25,2.5,0.0,0.75
1,2025-08-05 16:19:01,2025-08-05 17:25:09,1,9.4,1,N,138,230,1,63.2,12.5,0.5,21.05,6.94,1.0,105.19,2.5,1.75,0.75
2,2025-08-05 16:22:03,2025-08-05 16:52:18,1,3.56,1,N,238,164,1,27.5,2.5,0.5,6.95,0.0,1.0,41.7,2.5,0.0,0.75
2,2025-08-05 16:23:33,2025-08-05 16:50:20,1,9.92,1,N,138,141,1,41.5,7.5,0.5,12.34,6.94,1.0,74.03,2.5,1.75,0.0
2,2025-08-05 16:24:56,2025-08-05 16:40:59,1,1.69,1,N,68,164,1,14.9,2.5,0.5,4.43,0.0,1.0,26.58,2.5,0.0,0.75
2,2025-08-05 16:25:01,2025-08-05 16:36:15,1,1.31,1,N,163,239,1,11.4,2.5,0.5,5.59,0.0,1.0,24.24,2.5,0.0,0.75
2,2025-08-05 16:29:29,2025-08-05 16:46:58,3,0.89,1,N,162,161,1,15.6,2.5,0.5,4.57,0.0,1.0,27.42,2.5,0.0,0.75
2,2025-08-05 16:46:38,2025-08-05 17:03:50,1,1.87,1,N,186,162,4,15.6,2.5,0.5,0.0,0.0,1.0,22.85,2.5,0.0,0.75
2,2025-08-05 16:52:59,2025-08-05 17:20:37,1,5.26,1,N,209,48,1,29.6,2.5,0.5,7.87,0.0,1.0,47.22,2.5,0.0,0.75
2,2025-08-05 16:57:17,2025-08-05 17:08:19,1,0.74,1,N,230,237,2,10.0,2.5,0.5,0.0,0.0,1.0,17.25,2.5,0.0,0.75
2,2025-08-05 17:03:11,2025-08-05 17:11:12,1,0.77,1,N,162,107,1,8.6,2.5,0.5,3.17,0.0,1.0,19.02,2.5,0.0,0.75
2,2025-08-05 17:04:53,2025-08-05 17:10:24,1,0.74,1,N,234,79,1,7.2,2.5,0.5,2.89,0.0,1.0,17.34,2.5,0.0,0.75
2,2025-08-05 17:08:21,2025-08-05 17:33:45,1,5.09,1,N,211,142,1,26.8,2.5,0.5,6.81,0.0,1.0,40.86,2.5,0.0,0.75
2,2025-08-05 17:09:30,2025-08-05 17:36:47,1,4.15,1,N,236,69,2,25.4,2.5,0.5,0.0,0.0,1.0,31.9,2.5,0.0,0.0
2,2025-08-05 17:09:55,2025-08-05 17:13:34,1,0.44,1,N,90,186,1,5.8,2.5,0.5,2.61,0.0,1.0,15.66,2.5,0.0,0.75
1,2025-08-05 17:10:56,2025-08-05 17:21:10,1,1.1,1,N,162,234,1,10.7,5.75,0.5,3.55,0.0,1.0,21.5,2.5,0.0,0.75
2,2025-08-05 17:20:22,2025-08-05 17:37:27,1,0.54,1,N,163,161,1,14.9,2.5,0.5,4.43,0.0,1.0,26.58,2.5,0.0,0.75
2,2025-08-05 17:21:11,2025-08-05 17:34:15,1,1.64,1,N,161,140,1,13.5,2.5,0.5,2.49,0.0,1.0,23.24,2.5,0.0,0.75
2,2025-08-05 17:21:49,2025-08-05 17:31:33,1,1.55,1,N,163,162,1,11.4,2.5,0.5,3.73,0.0,1.0,22.38,2.5,0.0,0.75
2,2025-08-05 17:27:18,2025-08-05 17:43:21,4,1.57,1,N,186,161,4,14.9,2.5,0.5,0.0,0.0,1.0,22.15,2.5,0.0,0.75
2,2025-08-05 17:31:57,2025-08-05 17:42:42,1,1.41,1,N,48,68,1,11.4,2.5,0.5,3.73,0.0,1.0,22.38,2.5,0.0,0.75
2,2025-08-05 17:40:22,2025-08-05 17:54:00,1,0.52,1,N,68,230,2,12.1,2.5,0.5,0.0,0.0,1.0,19.35,2.5,0.0,0.75
2,2025-08-05 17:49:20,2025-08-05 18:21:25,1,11.19,1,N,88,129,1,46.4,2.5,0.5,12.12,6.94,1.0,72.71,2.5,0.0,0.75
1,2025-08-05 17:55:09,2025-08-05 18:04:00,1,1.8,1,N,140,233,1,10.7,5.75,0.5,3.6,0.0,1.0,21.55,2.5,0.0,0.75
2,2025-08-05 17:59:21,2025-08-05 18:00:22,1,0.04,1,N,48,48,4,3.0,2.5,0.5,0.0,0.0,1.0,10.25,2.5,0.0,0.75
1,2025-08-05 18:02:47,2025-08-05 18:14:35,1,2.2,1,N,88,148,1,14.2,5.75,0.5,0.0,0.0,1.0,21.45,2.5,0.0,0.75
2,2025-08-05 18:04:58,2025-08-05 18:13:45,1,1.58,1,N,230,143,1,10.7,2.5,0.5,3.59,0.0,1.0,21.54,2.5,0.0,0.75
2,2025-08-05 18:05:02,2025-08-05 18:18:34,1,1.56,1,N,140,142,2,13.5,2.5,0.5,0.0,0.0,1.0,20.0,2.5,0.0,0.0
2,2025-08-05 18:05:05,2025-08-05 18:15:08,2,0.66,1,N,246,50,1,10.0,2.5,0.5,0.86,0.0,1.0,18.11,2.5,0.0,0.75
2,2025-08-05 18:08:01,2025-08-05 18:34:59,1,6.12,1,N,74,220,1,31.7,2.5,0.5,2.0,0.0,1.0,37.7,0.0,0.0,0.0
2,2025-08-05 18:26:27,2025-08-05 18:52:30,1,6.91,1,N,141,217,2,31.7,2.5,0.5,0.0,0.0,1.0,38.95,2.5,0.0,0.75
2,2025-08-05 18:31:38,2025-08-05 18:48:13,1,3.16,1,N,236,50,1,18.4,2.5,0.5,5.13,0.0,1.0,30.78,2.5,0.0,0.75
2,2025-08-05 18:31:56,2025-08-05 18:55:09,1,3.51,1,N,158,162,1,22.6,2.5,0.5,5.97,0.0,1.0,35.82,2.5,0.0,0.75
2,2025-08-05 18:32:32,2025-08-05 18:45:49,1,1.95,1,N,161,237,1,14.2,2.5,0.5,4.29,0.0,1.0,25.74,2.5,0.0,0.75
2,2025-08-05 18:33:08,2025-08-05 18:38:12,1,0.67,1,N,186,90,1,6.5,2.5,0.5,2.75,0.0,1.0,16.5,2.5,0.0,0.75
2,2025-08-05 18:38:15,2025-08-05 18:58:05,1,1.9,1,N,68,48,1,18.4,2.5,0.5,0.0,0.0,1.0,25.65,2.5,0.0,0.75
2,2025-08-05 18:39:52,2025-08-05 18:52:29,1,1.49,1,N,246,186,1,12.1,2.5,0.5,3.87,0.0,1.0,23.22,2.5,0.0,0.75
2,2025-08-05 18:47:17,2025-08-05 18:52:31,1,0.53,1,N,113,249,1,6.5,2.5,0.5,0.0,0.0,1.0,13.75,2.5,0.0,0.75
2,2025-08-05 18:49:11,2025-08-05 19:06:43,1,3.87,1,N,163,151,1,19.8,2.5,0.5,4.06,0.0,1.0,31.11,2.5,0.0,0.75
2,2025-08-05 19:02:48,2025-08-05 19:19:18,1,2.01,1,N,162,239,1,15.6,2.5,0.5,4.57,0.0,1.0,27.42,2.5,0.0,0.75
1,2025-08-05 19:07:43,2025-08-05 19:11:36,1,0.7,1,N,141,141,1,6.5,5.0,0.5,2.6,0.0,1.0,15.6,2.5,0.0,0.0
2,2025-08-05 19:10:03,2025-08-05 19:25:24,1,2.38,1,N,186,229,1,15.6,2.5,0.5,4.57,0.0,1.0,27.42,2.5,0.0,0.75
2,2025-08-05 19:39:11,2025-08-05 19:56:57,1,5.35,1,N,170,261,1,25.4,2.5,0.5,3.26,0.0,1.0,35.91,2.5,0.0,0.75
2,2025-08-05 19:45:27,2025-08-05 19:47:23,1,0.51,1,N,234,234,1,4.4,2.5,0.5,2.33,0.0,1.0,13.98,2.5,0.0,0.75
1,2025-08-05 19:51:30,2025-08-05 20:10:34,1,1.5,1,N,163,100,1,16.3,5.75,0.5,4.7,0.0,1.0,28.25,2.5,0.0,0.75
2,2025-08-05 19:55:09,2025-08-05 19:58:42,2,0.55,1,N,246,50,1,5.8,2.5,0.5,1.0,0.0,1.0,14.05,2.5,0.0,0.75
2,2025-08-05 19:55:13,2025-08-05 20:16:53,1,8.99,1,N,236,231,1,36.6,2.5,0.5,8.77,0.0,1.0,52.62,2.5,0.0,0.75
2,2025-08-05 19:56:23,2025-08-05 20:04:43,1,2.01,1,N,43,238,1,11.4,2.5,0.5,2.5,0.0,1.0,21.15,2.5,0.0,0.75
1,2025-08-05 20:02:27,2025-08-05 20:22:34,2,11.0,1,N,132,138,1,41.5,7.75,0.5,0.0,0.0,1.0,50.75,0.0,1.75,0.0
1,2025-08-05 20:03:40,2025-08-05 20:20:18,1,2.1,1,N,237,234,1,15.6,4.25,0.5,3.0,0.0,1.0,24.35,2.5,0.0,0.75
2,2025-08-05 20:03:41,2025-08-05 20:13:57,1,1.72,1,N,244,116,2,12.1,2.5,0.5,0.0,0.0,1.0,16.1,0.0,0.0,0.0
1,2025-08-05 20:05:28,2025-08-05 20:17:52,1,1.9,1,N,107,144,1,12.1,4.25,0.5,3.55,0.0,1.0,21.4,2.5,0.0,0.75
2,2025-08-05 20:11:29,2025-08-05 20:28:58,1,11.5,1,N,132,155,1,43.6,1.0,0.5,5.0,0.0,1.0,52.85,0.0,1.75,0.0
2,2025-08-05 20:17:55,2025-08-05 20:35:04,1,2.78,1,N,230,249,1,17.7,1.0,0.5,4.69,0.0,1.0,28.14,2.5,0.0,0.75
2,2025-08-05 20:29:05,2025-08-05 20:43:01,1,3.36,1,N,68,13,2,17.7,1.0,0.5,0.0,0.0,1.0,23.45,2.5,0.0,0.75
2,2025-08-05 20:40:46,2025-08-05 20:52:32,1,1.16,1,N,79,249,1,11.4,1.0,0.5,2.57,0.0,1.0,19.72,2.5,0.0,0.75
2,2025-08-05 20:45:17,2025-08-05 20:52:05,2,0.99,1,N,107,113,1,8.6,1.0,0.5,2.87,0.0,1.0,17.22,2.5,0.0,0.75
2,2025-08-05 20:50:02,2025-08-05 21:10:25,1,3.39,1,N,161,151,1,20.5,1.0,0.5,5.25,0.0,1.0,31.5,2.5,0.0,0.75
1,2025-08-05 20:52:54,2025-08-05 21:00:16,1,1.5,1,N,239,237,2,9.3,3.5,0.5,0.0,0.0,1.0,14.3,2.5,0.0,0.0
2,2025-08-05 21:11:26,2025-08-05 21:36:03,1,10.28,1,N,230,95,1,42.9,1.0,0.5,8.0,6.94,1.0,63.59,2.5,0.0,0.75
2,2025-08-05 21:20:22,2025-08-05 21:26:02,1,1.07,1,N,107,148,1,7.9,1.0,0.5,2.73,0.0,1.0,16.38,2.5,0.0,0.75
2,2025-08-05 21:28:14,2025-08-05 21:55:00,3,10.89,1,N,75,54,1,45.0,1.0,0.5,10.0,0.0,1.0,60.0,2.5,0.0,0.0
2,2025-08-05 21:48:48,2025-08-05 21:54:32,1,0.97,1,N,170,230,1,7.2,1.0,0.5,2.59,0.0,1.0,15.54,2.5,0.0,0.75
2,2025-08-05 22:00:28,2025-08-05 22:09:28,2,2.27,1,N,246,143,1,12.1,1.0,0.5,3.57,0.0,1.0,21.42,2.5,0.0,0.75
2,2025-08-05 22:00:34,2025-08-05 22:23:48,2,5.14,1,N,48,179,1,26.8,1.0,0.5,6.51,0.0,1.0,39.06,2.5,0.0,0.75
2,2025-08-05 22:05:29,2025-08-05 22:20:01,1,1.08,1,N,186,230,2,13.5,1.0,0.5,0.0,0.0,1.0,19.25,2.5,0.0,0.75
2,2025-08-05 22:06:11,2025-08-05 22:19:39,1,3.04,1,N,230,151,1,16.3,1.0,0.5,3.0,0.0,1.0,25.05,2.5,0.0,0.75
1,2025-08-05 22:10:43,2025-08-05 22:28:33,1,15.0,1,N,230,200,1,56.2,4.25,0.5,13.0,3.18,1.0,78.13,2.5,0.0,0.75
2,2025-08-05 22:13:31,2025-08-05 22:31:07,1,2.71,1,N,238,161,1,19.1,1.0,0.5,7.46,0.0,1.0,32.31,2.5,0.0,0.75
2,2025-08-05 22:30:20,2025-08-05 22:41:55,1,1.56,1,N,239,163,1,12.8,1.0,0.5,3.71,0.0,1.0,22.26,2.5,0.0,0.75
2,2025-08-05 22:37:44,2025-08-05 23:05:06,4,7.71,1,N,132,82,2,39.4,1.0,0.5,0.0,0.0,1.0,41.9,0.0,0.0,0.0
1,2025-08-05 22:38:09,2025-08-05 23:06:17,1,4.1,1,N,239,142,1,25.4,4.25,0.5,5.5,0.0,1.0,36.65,2.5,0.0,0.75
2,2025-08-05 22:40:56,2025-08-05 22:57:59,1,3.58,1,N,234,236,1,19.8,1.0,0.5,5.11,0.0,1.0,30.66,2.5,0.0,0.75
2,2025-08-05 22:59:24,2025-08-05 23:08:15,1,2.19,1,N,231,186,1,12.1,1.0,0.5,3.57,0.0,1.0,21.42,2.5,0.0,0.75
1,2025-08-05 23:04:33,2025-08-05 23:31:38,1,4.0,1,N,163,144,1,24.0,4.25,0.5,2.38,0.0,1.0,32.13,2.5,0.0,0.75
2,2025-08-05 23:12:56,2025-08-05 23:27:24,2,3.25,1,N,79,230,1,17.0,1.0,0.5,0.0,0.0,1.0,22.75,2.5,0.0,0.75
2,2025-08-05 23:16:53,2025-08-05 23:26:25,1,1.82,1,N,249,233,1,11.4,1.0,0.5,3.43,0.0,1.0,20.58,2.5,0.0,0.75
1,2025-08-05 23:17:40,2025-08-05 23:24:38,1,1.2,1,N,163,68,2,7.9,4.25,0.5,0.0,0.0,1.0,13.65,2.5,0.0,0.75
2,2025-08-05 23:30:03,2025-08-05 23:46:52,1,3.4,1,N,79,163,1,18.4,1.0,0.5,4.83,0.0,1.0,28.98,2.5,0.0,0.75
2,2025-08-05 23:49:08,2025-08-06 00:04:53,1,4.2,1,N,158,237,1,20.5,1.0,0.5,5.25,0.0,1.0,31.5,2.5,0.0,0.75
2,2025-08-06 00:30:55,2025-08-06 01:00:52,1,12.99,1,N,132,62,2,52.0,1.0,0.5,0.0,0.0,1.0,56.25,0.0,1.75,0.0
2,2025-08-06 03:38:56,2025-08-06 03:55:54,1,9.09,1,N,48,119,2,36.6,1.0,0.5,0.0,0.0,1.0,42.35,2.5,0.0,0.75
2,2025-08-06 05:41:24,2025-08-06 05:46:29,1,1.12,1,N,238,236,1,7.9,1.0,0.5,1.29,0.0,1.0,14.19,2.5,0.0,0.0
2,2025-08-06 06:25:44,2025-08-06 06:36:51,1,2.66,1,N,239,162,1,13.5,0.0,0.5,4.56,0.0,1.0,22.81,2.5,0.0,0.75
